Running HiGHS 1.10.0 (git hash: fd8665394e): Copyright (c) 2025 HiGHS under MIT licence terms
LP   has 1634630 rows; 907262 cols; 3099398 nonzeros
Coefficient ranges:
  Matrix [1e-04, 8e+05]
  Cost   [1e-01, 1e+00]
  Bound  [0e+00, 0e+00]
  RHS    [2e-66, 5e+02]
Presolving model
623170 rows, 652542 cols, 1607646 nonzeros  1s
226150 rows, 254360 cols, 835330 nonzeros  3s
182993 rows, 210917 cols, 764103 nonzeros  3s
Dependent equations search running on 127640 equations with time limit of 1000.00s
Dependent equations search removed 0 rows and 0 nonzeros in 0.46s (limit = 1000.00s)
169738 rows, 197512 cols, 741262 nonzeros  5s
Presolve : Reductions: rows 169738(-1464892); columns 197512(-709750); elements 741262(-2358136)
Solving the presolved LP
Using EKK dual simplex solver - serial
  Iteration        Objective     Infeasibilities num(sum)
          0    -8.5054244415e+04 Ph1: 63615(3.9546e+07); Du: 17905(85054.2) 6s
WARNING: LP matrix packed vector contains 1150 |values| in [2.02608e-48, 2.02608e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.86752e-37, 4.86752e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.02317e-34, 7.02317e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.77958e-36, 1.77958e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.54605e-35, 2.54605e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.1921e-34, 2.1921e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.15416e-39, 3.15416e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.29124e-49, 3.29124e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.01718e-38, 5.01718e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.28379e-49, 1.28379e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.61825e-47, 1.61825e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.57621e-36, 1.57621e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.55464e-11, 9.55464e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.07765e-51, 6.07765e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.84627e-11, 7.84627e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.81926e-38, 1.81926e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.21817e-11, 5.21817e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.23168e-36, 1.23168e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.65053e-11, 5.65053e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.04546e-11, 8.04546e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.92482e-11, 2.92482e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.25188e-52, 1.25188e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.19973e-11, 9.19973e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.40934e-11, 6.40934e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.26343e-11, 5.26343e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.72425e-11, 7.72425e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.41931e-10, 1.41931e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.35522e-32, 3.35522e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.06202e-39, 4.06202e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.02219e-63, 1.02219e-63] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.28784e-30, 2.28784e-30] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.50286e-11, 9.50286e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.83931e-50, 1.83931e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.48516e-52, 6.48516e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.8127e-10, 1.8127e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.87858e-38, 2.87858e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.50511e-11, 4.50511e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.30401e-11, 4.30401e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.74005e-11, 5.74005e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.75203e-11, 2.75203e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.99933e-11, 7.99933e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.63183e-45, 3.63183e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.6297e-32, 3.6297e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.93365e-49, 5.93365e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.70861e-50, 4.70861e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.73781e-50, 5.73781e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.59653e-45, 7.59653e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.77319e-31, 5.77319e-31] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.92541e-37, 2.92541e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.65686e-39, 3.65686e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.35111e-33, 7.35111e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.13444e-42, 8.13444e-42] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.0599e-49, 5.0599e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.93498e-42, 3.93498e-42] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.11142e-57, 3.11142e-57] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.64589e-34, 1.64589e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.82381e-11, 1.82381e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.26755e-37, 3.26755e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.04701e-30, 2.04701e-30] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.91171e-44, 5.91171e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.47743e-33, 5.47743e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.97265e-37, 5.97265e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.9276e-35, 2.9276e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.67935e-39, 1.67935e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.26912e-11, 8.26912e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.04408e-38, 1.04408e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.54173e-35, 7.54173e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.87585e-39, 3.87585e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.83544e-46, 3.83544e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.65832e-35, 1.65832e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.51304e-41, 2.51304e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.45347e-35, 9.45347e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.03476e-37, 5.03476e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.69528e-33, 3.69528e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.17665e-44, 1.17665e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.29138e-36, 5.29138e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.39934e-36, 1.39934e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.03131e-36, 2.03131e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.59945e-52, 8.59945e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.35615e-31, 5.35615e-31] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.51078e-33, 5.51078e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.51513e-32, 3.51513e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.00872e-11, 2.00872e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.36327e-49, 7.36327e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.87449e-11, 1.87449e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.54683e-11, 1.54683e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.67556e-38, 2.67556e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.57162e-32, 5.57162e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.08206e-36, 3.08206e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.81103e-30, 1.81103e-30] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.68106e-30, 1.68106e-30] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.04573e-31, 3.04573e-31] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.48729e-37, 3.48729e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.34717e-29, 1.34717e-29] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.9313e-51, 3.9313e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.56599e-46, 2.56599e-46] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.11417e-32, 1.11417e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.06001e-34, 7.06001e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.46314e-47, 3.46314e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.75838e-37, 7.75838e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.67846e-32, 7.67846e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.09498e-33, 1.09498e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.11629e-48, 5.11629e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.61832e-38, 1.61832e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.8726e-37, 4.8726e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.14454e-33, 3.14454e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.31033e-32, 1.31033e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.88435e-11, 1.88435e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.98532e-36, 3.98532e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.26039e-40, 2.26039e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.88226e-35, 6.88226e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.00531e-11, 3.00531e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.91698e-49, 5.91698e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.82312e-11, 4.82312e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.97335e-36, 6.97335e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.21199e-32, 1.21199e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.43132e-40, 4.43132e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.47212e-37, 7.47212e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.66333e-33, 1.66333e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.86178e-34, 5.86178e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.25851e-34, 1.25851e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.17485e-50, 1.17485e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.97695e-45, 3.97695e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.41174e-49, 2.41174e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.29719e-35, 4.29719e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.88902e-32, 9.88902e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.8939e-34, 3.8939e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.57704e-34, 9.57704e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.33988e-34, 2.33988e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.40994e-38, 6.40994e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.86564e-49, 2.86564e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.28062e-35, 2.28062e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.12269e-50, 1.12269e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.64256e-49, 5.64256e-49] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.36285e-35, 4.36285e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.74034e-11, 9.74034e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.36325e-51, 6.36325e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.90382e-11, 7.90382e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.00547e-39, 3.00547e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.72242e-11, 3.72242e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.24291e-11, 5.24291e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.2772e-11, 3.2772e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.28665e-37, 2.28665e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.67154e-11, 5.67154e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.06655e-11, 8.06655e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.66177e-11, 4.66177e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.98213e-11, 2.98213e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.4889e-53, 7.4889e-53] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.85805e-11, 9.85805e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.2426e-11, 9.2426e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.43123e-11, 6.43123e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.29963e-11, 5.29963e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.89782e-11, 7.89782e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.08546e-11, 4.08546e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.42324e-10, 1.42324e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.81687e-35, 4.81687e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.64246e-40, 1.64246e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.09524e-65, 2.09524e-65] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.5189e-32, 6.5189e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.55802e-11, 9.55802e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.20493e-51, 1.20493e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.81773e-10, 1.81773e-10] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.23358e-40, 1.23358e-40] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.55835e-11, 4.55835e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.40303e-11, 4.40303e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.75719e-11, 5.75719e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.80473e-11, 2.80473e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.39578e-11, 5.39578e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.02158e-11, 8.02158e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.21898e-44, 4.21898e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.19695e-47, 1.19695e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.58542e-50, 2.58542e-50] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.39552e-51, 4.39552e-51] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.45059e-43, 2.45059e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.17946e-33, 1.17946e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.00412e-38, 5.00412e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.492e-43, 7.492e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.20737e-42, 2.20737e-42] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.24694e-47, 1.24694e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.02218e-34, 1.02218e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.42677e-43, 2.42677e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.05013e-60, 7.05013e-60] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.28522e-34, 1.28522e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.27128e-34, 2.27128e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.87044e-11, 1.87044e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.90929e-37, 3.90929e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.58238e-33, 2.58238e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.1322e-43, 1.1322e-43] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.1541e-39, 3.1541e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.32481e-37, 8.32481e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.27576e-41, 8.27576e-41] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.29382e-11, 8.29382e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.47874e-34, 4.47874e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.19444e-37, 3.19444e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.27685e-38, 2.27685e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.43794e-47, 1.43794e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.99148e-35, 2.99148e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.27136e-32, 3.27136e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.7406e-45, 2.7406e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.79642e-35, 1.79642e-35] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.47613e-39, 4.47613e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.40996e-37, 7.40996e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.38981e-44, 2.38981e-44] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.04304e-36, 1.04304e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.20297e-37, 8.20297e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.22183e-38, 6.22183e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.88882e-52, 2.88882e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [6.99361e-32, 6.99361e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.35406e-34, 1.35406e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.06953e-34, 1.06953e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.04507e-11, 2.04507e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.05295e-48, 9.05295e-48] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.89522e-11, 1.89522e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.56197e-11, 1.56197e-11] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [5.88474e-42, 5.88474e-42] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.27767e-34, 4.27767e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.68987e-36, 3.68987e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.57584e-32, 4.57584e-32] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.08138e-33, 7.08138e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.10586e-39, 2.10586e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.85052e-52, 3.85052e-52] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [9.68276e-47, 9.68276e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.61202e-34, 1.61202e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.50162e-36, 2.50162e-36] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.39108e-45, 2.39108e-45] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.10598e-37, 1.10598e-37] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [7.06216e-38, 7.06216e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [8.95086e-34, 8.95086e-34] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.97497e-33, 1.97497e-33] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [4.1546e-47, 4.1546e-47] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [1.39856e-39, 1.39856e-39] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [3.20739e-38, 3.20739e-38] less than or equal to 1e-09: ignored
WARNING: LP matrix packed vector contains 1150 |values| in [2.56558e-35, 2.56558e-35] less than or equal to 1e-09: ignored
